series_name,include_main_mod,uvmod_break_found,uvmod_break_date,uvmod_mu1,uvmod_mu2,uvmod_delta,uvmod_ratio_break,uvmod_pct_change_break,uvmod_ssr_nobreak,uvmod_ssr_best,uvmod_ssr_gain_pct,uvmod_supw_found,uvmod_supw_stat,uvmod_supw_hac_lag,uvmod_supw_break_date,uvmod_supw_mu1,uvmod_supw_mu2,uvmod_supw_ratio,uvmod_supw_pct_change,uvmod_hansen_pval,uvmod_hansen_sig5
GS10,1,1,01-Oct-2011,0.22960815160586,0.176452648441982,-0.0531555031638777,0.768494703728449,-23.1505296271551,10.4028319365082,10.1738875828397,2.20078873777699,1,6.17031027053414,5,01-Oct-2011,0.22960815160586,0.176452648441982,0.768494703728449,-23.1505296271551,0.150861416316479,0
AAA,1,1,01-Dec-2021,0.159882783457978,0.227871791919917,0.0679890084619382,1.42524283723024,42.5242837230236,8.30601868517939,8.1136655735067,2.31582806352113,1,4.01532570081623,5,01-Jan-2020,0.157736652888133,0.21369434524695,1.35475389729807,35.4753897298068,0.375623769399935,0
BAA,1,1,01-Dec-2021,0.174724146631407,0.241986037281685,0.067261890650278,1.38496047596771,38.4960475967708,11.8680086134311,11.6797477949899,1.58628818509735,1,3.03852470712119,5,01-Jan-2020,0.172588482574677,0.228004086189967,1.32108517780908,32.1085177809081,0.550034570980714,0
COMPAPFFx,1,1,01-Apr-2009,0.258892848762049,0.15687315285399,-0.102019695908059,0.605938532501428,-39.4061467498572,18.116851500581,17.3201883673752,4.39735973538378,1,2.86066236777274,5,01-Apr-2009,0.258892848762049,0.15687315285399,0.605938532501426,-39.4061467498574,0.587510491097555,0
TB3SMFFM,1,1,01-Sep-2008,0.301335941327896,0.146578425586041,-0.154757515741855,0.486428618305915,-51.3571381694085,19.1097933854674,17.3164257212146,9.38454764046099,1,5.35795872123249,5,01-Oct-2008,0.300635256338437,0.146230229030554,0.486404125755421,-51.3595874244579,0.21452048126914,0
TB6SMFFM,1,1,01-Apr-2008,0.369686008142519,0.19548568388337,-0.174200324259149,0.528788430120967,-47.1211569879033,28.4301928139436,26.2027211742518,7.83488052391755,1,5.20982315167661,5,01-Apr-2009,0.357444258974189,0.192637788389654,0.538930990086383,-46.1069009913617,0.228534781502466,0
T1YFFM,1,1,01-Dec-2021,0.28737054023091,0.658394051955323,0.371023511724413,2.29109793727042,129.109793727042,43.8971615660108,38.1688759441144,13.0493303383236,1,6.55987377155907,5,01-Dec-2021,0.28737054023091,0.658394051955323,2.29109793727042,129.109793727042,0.127094899618604,0
T5YFFM,1,1,01-Dec-2021,0.898184572465464,1.66690465458783,0.768720082122362,1.85585981510712,85.5859815107122,173.353398986468,148.763414505121,14.1848874179076,1,13.9681607380579,5,01-Dec-2021,0.898184572465464,1.66690465458783,1.85585981510712,85.5859815107123,0.00411153485942717,1
T10YFFM,1,1,01-Jul-2011,1.70451080217403,1.12370970916,-0.580801093014027,0.659256431655792,-34.0743568344209,265.126033297613,237.855245463623,10.2859713528686,1,7.65504794618759,5,01-Jul-2011,1.70451080217403,1.12370970916,0.659256431655791,-34.0743568344209,0.0779254862885657,0
AAAFFM,1,1,01-Dec-2021,1.60599477943591,2.54966830197261,0.943673522536696,1.58759438985733,58.7594389857327,346.024437382856,308.967856907292,10.7092379821033,1,5.40231508791264,5,01-Dec-2021,1.60599477943591,2.54966830197261,1.58759438985733,58.7594389857327,0.210481272603034,0
BAAFFM,1,1,01-Jul-2011,2.31588165225021,1.57289904737953,-0.742982604870688,0.67917937250862,-32.082062749138,462.743206194073,418.115956123108,9.64406380765942,1,6.65707562163415,5,01-Jul-2011,2.31588165225021,1.57289904737953,0.679179372508619,-32.0820627491381,0.121745141386145,0
TWEXAFEGSMTHx,1,1,01-Apr-2011,0.0182513526916929,0.0137196384934553,-0.00453171419823756,0.751705296873685,-24.8294703126315,0.0480718559244347,0.046416556189303,3.44338637088138,1,8.65812269247723,5,01-Apr-2011,0.0182513526916929,0.0137196384934553,0.751705296873684,-24.8294703126316,0.0494083144702118,1
EXSZUSx,1,1,01-Dec-2011,0.0263886544919908,0.0168564045096892,-0.00953224998230165,0.638774686856628,-36.1225313143372,0.103294383028589,0.0959235124060899,7.13579035605375,1,24.0058987719378,5,01-Sep-2012,0.0260828690464038,0.0166355566889464,0.637796273843578,-36.2203726156422,3.18250022307565e-05,1
EXJPUSx,1,1,01-Dec-2016,0.0237569394976704,0.0186589673119539,-0.00509797218571651,0.785411240104542,-21.4588759895458,0.111676477317965,0.10979373098059,1.68589337933216,1,5.48357948822615,5,01-Jan-2003,0.0265763220103284,0.0212430673550496,0.799323072123895,-20.0676927876105,0.203263365085302,0
EXUSUKx,1,1,01-Aug-2010,0.0219978669330872,0.0178354255004362,-0.00416244143265097,0.810779770360816,-18.9220229639184,0.0903903664113211,0.0890096239688027,1.52753274196862,1,4.05163539757851,5,01-Apr-2003,0.0162621794574561,0.0202696767634622,1.24643051790753,24.6430517907529,0.370147310674954,0
EXCAUSx,1,1,01-Jun-2018,0.018531626531579,0.0128127870879303,-0.00571883944364878,0.691401106432642,-30.8598893567358,0.0710611473930835,0.0689183076304556,3.01548714204477,1,11.9408427349813,5,01-Jan-2003,0.0121777658602768,0.0177741076312956,1.45955406231563,45.9554062315627,0.0107433008761535,1
WPSFD49207,1,1,01-Dec-2021,0.00803911710319842,0.011011109636728,0.00297199253352959,1.36969140956376,36.9691409563765,0.0211072206006616,0.0207396699218549,1.74135044002498,1,5.53876206212,5,01-Aug-2005,0.00671420995842061,0.00906613835105627,1.35029115967486,35.0291159674861,0.198493774856647,0
WPSFD49502,1,1,01-Dec-2021,0.0105126225030957,0.0149949740216613,0.00448235151856558,1.42637805335877,42.6378053358773,0.0373381884232547,0.0365021357779037,2.23913553564461,1,7.1575582674082,5,01-Aug-2005,0.00856625745656007,0.0120446405771062,1.40605633652562,40.6056336525623,0.0974341506859737,0
WPSID61,1,1,01-Mar-2003,0.00535771534169025,0.00934977930171558,0.00399206396002533,1.74510564773042,74.5105647730422,0.0274616425273938,0.026776418852588,2.49520280559423,1,14.1130983808182,5,01-Mar-2003,0.00535771534169022,0.00934977930171558,1.74510564773043,74.5105647730433,0.00383717056220911,1
WPSID62,1,1,01-Mar-2007,0.0682655715563611,0.0396351424989907,-0.0286304290573704,0.580602221520512,-41.9397778479488,0.807254215119078,0.750823443902967,6.99045853948086,1,9.70944594203484,5,01-Mar-2010,0.0628472866064307,0.0380602636683342,0.60559915508651,-39.440084491349,0.03046147165369,1
OILPRICEx,1,1,01-Jul-2020,0.113067481980522,0.0918123988681662,-0.0212550831123559,0.812014181796164,-18.7985818203836,3.86349832024003,3.83973615817115,0.615042640096315,1,2.66636335582081,5,01-Jul-2020,0.113067481980522,0.0918123988681661,0.812014181796164,-18.7985818203836,0.630353189439111,0
PPICMM,1,1,01-Jan-2012,0.0453319750800683,0.0347672381288534,-0.0105647369512149,0.766947349358709,-23.3052650641291,0.386258781064035,0.377200559289289,2.34511737177681,1,4.53798401935283,5,01-Dec-2012,0.0449080080988706,0.0344807053032346,0.767807497213437,-23.2192502786563,0.303208309216927,0
CPIAUCSL,1,1,01-Aug-2009,0.00360669407750699,0.0021646588260382,-0.00144203525146879,0.600178107574473,-39.9821892425527,0.00236797975631021,0.00220761549721083,6.77219721461014,1,9.61468481880783,5,01-Aug-2009,0.00360669407750699,0.0021646588260382,0.600178107574472,-39.9821892425528,0.0318258745205031,1
CPIAPPSL,1,1,01-Apr-2018,0.00557213159241008,0.00778811404487129,0.00221598245246121,1.39769025833483,39.7690258334827,0.010736901697758,0.0104184766249804,2.96570725653634,1,10.6822578956966,5,01-Nov-2004,0.00456678085978271,0.00665108905351785,1.45640643983831,45.6406439838307,0.0193831639115881,1
CPITRNSL,1,1,01-Aug-2009,0.0184458472962783,0.0124286742521874,-0.00601717304409088,0.673792537288058,-32.6207462711942,0.0684932736004216,0.0657011101977477,4.07655125226302,1,5.10587456294865,5,01-Aug-2009,0.0184458472962783,0.0124286742521874,0.673792537288058,-32.6207462711942,0.238866701551697,0
CPIMEDSL,1,1,01-Feb-2013,0.00155951303469386,0.00257314147451764,0.00101362843982378,1.64996471159522,64.9964711595222,0.00111457729200966,0.00103212661764238,7.39748377778473,1,18.564690830893,5,01-Feb-2013,0.00155951303469386,0.00257314147451765,1.64996471159522,64.9964711595221,0.000451277474899592,1
CUSR0000SAC,1,1,01-Aug-2009,0.00832253020423674,0.00532928515247101,-0.00299324505176573,0.640344345011573,-35.9655654988427,0.013187805125219,0.0124968650636659,5.2392346944209,1,7.12953977718157,5,01-Aug-2009,0.00832253020423675,0.00532928515247101,0.640344345011573,-35.9655654988427,0.0986623080279243,0
CUSR0000SAD,1,1,01-Jan-2020,0.00208107934683754,0.00515695304654173,0.00307587369970419,2.47801846401405,147.801846401405,0.00395394542591725,0.00344102412209241,12.9723920937996,1,13.9169817859932,5,01-Dec-2016,0.00188747791159826,0.00447780760430239,2.37237616227823,137.237616227823,0.00421298399764458,1
CUSR0000SAS,1,1,01-Dec-2019,0.00117227284494598,0.00186827783844309,0.000696004993497114,1.59372269561459,59.3722695614593,0.000474682937749422,0.00044814498478308,5.59066923537736,1,10.4961454361306,5,01-Dec-2019,0.00117227284494598,0.00186827783844309,1.59372269561459,59.3722695614592,0.021140446571471,1
CPIULFSL,1,1,01-Aug-2009,0.00422462967301774,0.00252063149488662,-0.00170399817813112,0.596651467698015,-40.3348532301985,0.00315011894786239,0.00292619833192465,7.10832256317477,1,10.1079259904525,5,01-Aug-2009,0.00422462967301775,0.00252063149488662,0.596651467698015,-40.3348532301985,0.0253244340784253,1
CUSR0000SA0L2,1,1,01-Aug-2009,0.00532261751500345,0.00316279233149389,-0.00215982518350957,0.59421747337256,-40.578252662744,0.0051934652845209,0.00483372172348756,6.92685021127521,1,9.9279311127224,5,01-Aug-2009,0.00532261751500346,0.00316279233149389,0.59421747337256,-40.578252662744,0.0275301596914717,1
CUSR0000SA0L5,1,1,01-Aug-2009,0.00389424056337024,0.00237593695150303,-0.00151830361186721,0.610115608637898,-38.9884391362102,0.00269994942675762,0.00252217344805851,6.58441883900777,1,9.57305463135228,5,01-Aug-2009,0.00389424056337024,0.00237593695150303,0.610115608637898,-38.9884391362102,0.0324440175112959,1
PCEPI,1,1,01-Feb-2010,0.00246587821142025,0.00167380347287173,-0.000792074738548527,0.678785945356028,-32.1214054643972,0.00114952566232531,0.00110022579909619,4.28871358377415,1,6.96386421563664,5,01-Feb-2010,0.00246587821142025,0.00167380347287173,0.67878594535603,-32.121405464397,0.106233535378503,0
DDURRG3M086SBEA,1,1,01-Mar-2016,0.00244389578705632,0.00465411011387596,0.00221021432681963,1.90438157736744,90.4381577367439,0.00259657698313477,0.00223141969219148,14.0630257956937,1,28.3958764071516,5,01-Feb-2016,0.00244389809065991,0.00463537546244241,1.89671389333209,89.6713893332089,3.67832948955371e-06,1
DNDGRG3M086SBEA,1,1,01-Aug-2009,0.00977811171461236,0.0059581657897176,-0.00381994592489476,0.609337054394025,-39.0662945605975,0.0167032872770133,0.0155733991085797,6.76446587845328,1,10.2073915316039,5,01-Sep-2009,0.00975910891752607,0.00595114740458548,0.609804384281233,-39.0195615718767,0.0241808670201005,1
DSERRG3M086SBEA,1,1,01-Jul-2003,0.00182775284074116,0.00115918239794291,-0.000668570442798245,0.634211788434623,-36.5788211565377,0.000856434568639116,0.000836023567604641,2.38325282302751,1,3.03065581398801,5,01-Nov-2019,0.00118021305107129,0.00159058897902073,1.34771342985654,34.7713429856535,0.551656092763108,0
CES0600000008,1,1,01-Dec-2014,0.0020473200960593,0.00292529479163549,0.00087797469557619,1.42884095030676,42.8840950306756,0.00145467861989699,0.00139411197633016,4.1635755649665,1,8.36997174537172,5,01-Dec-2014,0.0020473200960593,0.00292529479163549,1.42884095030676,42.8840950306756,0.0563536954212521,0
CES2000000008,1,1,01-Dec-2008,0.00356157783865676,0.00547768395386074,0.00191610611520397,1.53799360901421,53.7993609014208,0.00925869233994289,0.00898079085975777,3.00151976090863,1,8.24149103382366,5,01-Oct-2008,0.0035497595512912,0.00546590784602851,1.53979664454747,53.9796644547467,0.0597479613843739,0
CES3000000008,1,1,01-Apr-2020,0.00270035867962995,0.00465275457119848,0.00195239589156853,1.72301354123671,72.3013541236705,0.00211006231693148,0.00190288535259796,9.8185234943585,1,12.2167142900948,5,01-Dec-2019,0.00269921939982187,0.004549706830724,1.68556391934063,68.5563919340627,0.00943328695667489,1
UMCSENTx,1,1,01-Feb-2020,3.87949385363594,5.09206190058729,1.21256804695135,1.31255831113507,31.2558311135074,3708.59967401189,3627.01267783988,2.19994076857983,1,5.68158086610544,5,01-Jul-2019,3.88552831363119,4.96413256792722,1.27759526304623,27.7595263046231,0.186628871976512,0
DTCOLNVHFNM,1,1,01-Jan-2011,0.0273973237859272,0.00964165155211224,-0.0177556722338149,0.351919465837198,-64.8080534162802,0.373648905461965,0.348393737458879,6.75906382540099,1,23.896983162482,5,01-Oct-2021,0.0200086996562449,0.00432167741952885,0.215989919074028,-78.4010080925972,3.35692217616756e-05,1
DTCTHFNM,1,1,01-Jul-2021,0.0131735367496743,0.00317119272948435,-0.0100023440201899,0.240724475874921,-75.9275524125079,0.480954235386645,0.476519132231842,0.922146605328839,1,8.34714250225662,5,01-Oct-2021,0.0130719176065773,0.00312792499244425,0.239285855877059,-76.0714144122941,0.0569428150900306,0
INVEST,1,1,01-Jul-2009,0.0125118141436296,0.00703752208585059,-0.00547429205777905,0.562470158608752,-43.7529841391248,0.034973243983268,0.0326545604513218,6.62987835230701,1,11.359251042704,5,01-Jan-2011,0.0121427631069341,0.0067873839929663,0.558965363418014,-44.1034636581986,0.014120784563221,1
VIXCLSx,1,1,01-Jun-2009,9.98325285691468,6.53234786048198,-3.4509049964327,0.654330602871337,-34.5669397128663,15820.4462379059,14901.6773778693,5.80747752762628,1,13.552605446977,5,01-Oct-2020,8.56868348851278,4.96558746375901,0.579504129241779,-42.0495870758221,0.00501049419191446,1
